year,state_fips_code,asd_code,asd_desc,BARLEY,BEANS,CANOLA,CHICKPEAS,CORN,COTTON,FLAXSEED,LENTILS,MUSTARD,OATS,PEANUTS,PEAS,POTATOES,RICE,RYE,SAFFLOWER,SORGHUM,SOYBEANS,SUGARBEETS,SUNFLOWER,SWEET CORN,SWEET POTATOES,TOMATOES,WHEAT
1998,01,30,UPPER PLAINS & PIEDMONT,NA,NA,NA,NA,29000,22500,NA,NA,NA,700,NA,NA,NA,NA,NA,NA,200,22000,NA,NA,NA,NA,NA,9700
1998,01,40,BLACK BELT,NA,NA,NA,NA,26000,59100,NA,NA,NA,2800,1520,NA,NA,NA,NA,NA,2700,46000,NA,NA,NA,NA,NA,18000
1998,01,50,COASTAL PLAINS & GULF COAST,NA,NA,NA,NA,33000,97100,NA,NA,NA,9000,5480,NA,1600,NA,NA,NA,400,43000,NA,NA,NA,1950,NA,17500
1998,01,60,WIREGRASS,NA,NA,NA,NA,70000,134400,NA,NA,NA,21400,191000,NA,NA,NA,NA,NA,3300,13000,NA,NA,NA,NA,NA,15000
1998,01,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,930,NA,NA
1998,04,20,NORTHERN,NA,NA,NA,NA,1500,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,04,50,CENTRAL,46100,NA,NA,NA,22200,184500,NA,NA,NA,NA,NA,NA,8100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000
1998,04,70,SOUTHWESTERN,3800,NA,NA,NA,6100,39400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56300
1998,04,90,SOUTHEASTERN,7550,NA,NA,NA,20200,35300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,04,98,"OTHER DISTRICTS, ALL COUNTIES",550,NA,NA,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7700
1998,05,10,NORTHWEST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000
1998,05,20,NORTH CENTRAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000
1998,05,30,NORTHEAST,NA,NA,NA,NA,74500,449000,NA,NA,NA,1700,NA,NA,NA,587000,NA,NA,55000,1142500,NA,NA,NA,NA,NA,259000
1998,05,40,WEST CENTRAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,2500,59000,NA,NA,NA,NA,NA,18000
1998,05,50,CENTRAL,NA,NA,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA,NA,14500,NA,NA,2500,85000,NA,NA,NA,NA,NA,28000
1998,05,60,EAST CENTRAL,NA,NA,NA,NA,88500,203000,NA,NA,NA,4000,NA,NA,NA,643000,NA,NA,52000,1646000,NA,NA,NA,NA,NA,551000
1998,05,70,SOUTHWEST,NA,NA,NA,NA,19000,NA,NA,NA,NA,NA,NA,NA,NA,13500,NA,NA,13000,89000,NA,NA,NA,NA,NA,29000
1998,05,80,SOUTH CENTRAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000
1998,05,90,SOUTHEAST,NA,NA,NA,NA,38000,261000,NA,NA,NA,2800,NA,NA,NA,237000,NA,NA,13000,513000,NA,NA,NA,NA,NA,88000
1998,05,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,10000,7000,NA,NA,NA,1500,NA,NA,NA,2000,NA,NA,2000,15500,NA,NA,NA,NA,NA,NA
1998,06,10,NORTHERN COAST,NA,400,NA,NA,NA,NA,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,06,20,SISKIYOU-SHASTA,13000,NA,NA,NA,500,NA,NA,NA,NA,11400,NA,NA,NA,NA,NA,NA,NA,NA,1300,NA,NA,NA,NA,8500
1998,06,30,NORTHEAST,12600,NA,NA,NA,NA,NA,NA,NA,NA,16500,NA,NA,NA,NA,NA,NA,NA,NA,3200,NA,NA,NA,NA,14000
1998,06,40,CENTRAL COAST,50000,4300,NA,700,8000,NA,NA,NA,NA,66000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4900,28500
1998,06,50,SACRAMENTO VALLEY,13000,56200,NA,NA,125500,10000,NA,NA,NA,41000,NA,NA,NA,435000,NA,NA,NA,NA,14200,NA,NA,NA,114900,118000
1998,06,51,SAN JOAQUIN VALLEY,65200,142200,NA,4000,460000,822900,NA,NA,NA,148000,NA,NA,NA,15000,NA,NA,NA,NA,50100,NA,NA,NA,162100,380000
1998,06,60,SIERRA MOUNTAINS,200,NA,NA,NA,1000,NA,NA,NA,NA,6500,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000
1998,06,80,SOUTHERN CALIFORNIA,16000,11900,NA,300,4000,16300,NA,NA,NA,28200,NA,NA,NA,NA,NA,NA,NA,NA,31800,NA,NA,NA,100,129000
1998,06,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,1000,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA
1998,08,10,NORTHWEST AND MOUNTAIN,4300,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34100
1998,08,20,NORTHEAST,17300,49000,NA,NA,413400,NA,NA,NA,NA,25000,NA,NA,5000,NA,NA,NA,13800,NA,46270,35500,NA,NA,NA,579000
1998,08,60,EAST CENTRAL,4300,67000,NA,NA,632600,NA,NA,NA,NA,22500,NA,NA,2400,NA,NA,NA,76500,NA,16230,121800,NA,NA,NA,1779100
1998,08,70,SOUTHWEST,2600,48500,NA,NA,31000,NA,NA,NA,NA,21500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39800
1998,08,80,SAN LUIS VALLEY,60000,NA,NA,NA,NA,NA,NA,NA,NA,15000,NA,NA,75800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000
1998,08,90,SOUTHEAST,1500,5500,NA,NA,103000,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,109700,NA,NA,2700,NA,NA,NA,352000
1998,08,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,10,20,NORTHERN,1500,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26000,NA,NA,NA,NA,NA,13000
1998,10,50,CENTRAL,17500,NA,NA,NA,43000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79000,NA,NA,NA,NA,NA,28000
1998,10,80,SOUTHERN,15000,NA,NA,NA,101000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115000,NA,NA,NA,NA,NA,34000
1998,12,10,NORTHWEST,NA,NA,NA,NA,62500,80300,NA,NA,NA,NA,66800,NA,NA,NA,NA,NA,NA,28900,NA,NA,NA,NA,NA,13300
1998,12,30,NORTHEAST,NA,NA,NA,NA,49100,4500,NA,NA,NA,NA,11300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100
1998,12,50,CENTRAL,NA,NA,NA,NA,42000,NA,NA,NA,NA,NA,19900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600
1998,12,80,SOUTHERN,NA,NA,NA,NA,6400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,12,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6100,NA,NA,NA,NA,NA,NA
1998,13,10,NORTHWEST,NA,NA,NA,NA,16000,6500,NA,NA,NA,200,NA,NA,NA,NA,3000,NA,1000,22000,NA,NA,NA,NA,NA,8000
1998,13,20,NORTH CENTRAL,NA,NA,NA,NA,6000,700,NA,NA,NA,1200,NA,NA,NA,NA,5000,NA,1000,3000,NA,NA,NA,NA,NA,6000
1998,13,30,NORTHEAST,NA,NA,NA,NA,3000,3500,NA,NA,NA,2100,NA,NA,NA,NA,5000,NA,3000,9000,NA,NA,NA,NA,NA,9000
1998,13,40,WEST CENTRAL,NA,NA,NA,NA,16000,35300,NA,NA,NA,2500,11200,NA,NA,NA,12000,NA,4000,16000,NA,NA,NA,NA,NA,25000
1998,13,50,CENTRAL,NA,NA,NA,NA,28000,137000,NA,NA,NA,10000,38800,NA,NA,NA,39000,NA,5000,58000,NA,NA,NA,NA,NA,65000
1998,13,60,EAST CENTRAL,NA,NA,NA,NA,54000,194000,NA,NA,NA,9000,48000,NA,NA,NA,51000,NA,2000,76000,NA,NA,NA,NA,NA,47000
1998,13,70,SOUTHWEST,NA,NA,NA,NA,200000,355000,NA,NA,NA,16000,245000,NA,NA,NA,55000,NA,27000,48000,NA,NA,NA,NA,NA,92000
1998,13,80,SOUTH CENTRAL,NA,NA,NA,NA,115000,543000,NA,NA,NA,7000,191000,NA,NA,NA,64000,NA,6000,33000,NA,NA,NA,NA,NA,30000
1998,13,90,SOUTHEAST,NA,NA,NA,NA,62000,95000,NA,NA,NA,2000,6000,NA,NA,NA,16000,NA,1000,35000,NA,NA,NA,NA,NA,8000
1998,16,10,NORTH,113000,10800,NA,NA,400,NA,NA,NA,NA,20000,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391000
1998,16,70,SOUTHWEST,28000,40000,NA,NA,61200,NA,NA,NA,NA,15000,NA,NA,28000,NA,NA,NA,NA,NA,38500,NA,NA,NA,NA,107000
1998,16,80,SOUTH CENTRAL,162000,138600,NA,NA,76400,NA,NA,NA,NA,22000,NA,NA,116000,NA,NA,NA,NA,NA,128900,NA,NA,NA,NA,243000
1998,16,90,EAST,477000,300,NA,NA,7000,NA,NA,NA,NA,23000,NA,NA,265700,NA,NA,NA,NA,NA,36600,NA,NA,NA,NA,609000
1998,16,98,"OTHER DISTRICTS, ALL COUNTIES",NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,17,10,NORTHWEST,NA,NA,NA,NA,1670000,NA,NA,NA,NA,39900,NA,NA,NA,NA,NA,NA,NA,1070000,NA,NA,NA,NA,NA,29000
1998,17,20,NORTHEAST,NA,NA,NA,NA,1080000,NA,NA,NA,NA,12300,NA,NA,NA,NA,NA,NA,NA,960000,NA,NA,NA,NA,NA,37000
1998,17,30,WEST,NA,NA,NA,NA,1060000,NA,NA,NA,NA,8700,NA,NA,NA,NA,NA,NA,NA,990000,NA,NA,NA,NA,NA,69000
1998,17,40,CENTRAL,NA,NA,NA,NA,1520000,NA,NA,NA,NA,9800,NA,NA,NA,NA,NA,NA,2800,1420000,NA,NA,NA,NA,NA,42000
1998,17,50,EAST,NA,NA,NA,NA,1520000,NA,NA,NA,NA,5900,NA,NA,NA,NA,NA,NA,NA,1500000,NA,NA,NA,NA,NA,31000
1998,17,60,WEST SOUTHWEST,NA,NA,NA,NA,1400000,NA,NA,NA,NA,4100,NA,NA,NA,NA,NA,NA,16500,1440000,NA,NA,NA,NA,NA,214000
1998,17,70,EAST SOUTHEAST,NA,NA,NA,NA,1370000,NA,NA,NA,NA,3200,NA,NA,NA,NA,NA,NA,30600,1650000,NA,NA,NA,NA,NA,277000
1998,17,80,SOUTHWEST,NA,NA,NA,NA,470000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27200,770000,NA,NA,NA,NA,NA,353000
1998,17,90,SOUTHEAST,NA,NA,NA,NA,510000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30600,800000,NA,NA,NA,NA,NA,198000
1998,17,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,NA
1998,18,10,NORTHWEST,NA,NA,NA,NA,940000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758000,NA,NA,NA,NA,NA,30000
1998,18,20,NORTH CENTRAL,NA,NA,NA,NA,790000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630000,NA,NA,NA,NA,NA,58000
1998,18,30,NORTHEAST,NA,NA,NA,NA,572000,NA,NA,NA,NA,23000,NA,NA,NA,NA,NA,NA,NA,609000,NA,NA,NA,NA,NA,116000
1998,18,40,WEST CENTRAL,NA,NA,NA,NA,710000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699000,NA,NA,NA,NA,NA,56000
1998,18,50,CENTRAL,NA,NA,NA,NA,1230000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243000,NA,NA,NA,NA,NA,96000
1998,18,60,EAST CENTRAL,NA,NA,NA,NA,450000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528000,NA,NA,NA,NA,NA,54000
1998,18,70,SOUTHWEST,NA,NA,NA,NA,740000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701000,NA,NA,NA,NA,NA,215000
1998,18,80,SOUTH CENTRAL,NA,NA,NA,NA,185000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196000,NA,NA,NA,NA,NA,40000
1998,18,90,SOUTHEAST,NA,NA,NA,NA,183000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236000,NA,NA,NA,NA,NA,35000
1998,18,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,19,10,NORTHWEST,NA,NA,NA,NA,1866000,NA,NA,NA,NA,19000,NA,NA,NA,NA,NA,NA,NA,1693000,NA,NA,NA,NA,NA,1860
1998,19,20,NORTH CENTRAL,NA,NA,NA,NA,1764000,NA,NA,NA,NA,18000,NA,NA,NA,NA,NA,NA,NA,1476000,NA,NA,NA,NA,NA,850
1998,19,30,NORTHEAST,NA,NA,NA,NA,1560000,NA,NA,NA,NA,89000,NA,NA,NA,NA,NA,NA,NA,858000,NA,NA,NA,NA,NA,2840
1998,19,40,WEST CENTRAL,NA,NA,NA,NA,1819000,NA,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,1632000,NA,NA,NA,NA,NA,5320
1998,19,50,CENTRAL,NA,NA,NA,NA,1813000,NA,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,1640000,NA,NA,NA,NA,NA,1240
1998,19,60,EAST CENTRAL,NA,NA,NA,NA,1315000,NA,NA,NA,NA,48000,NA,NA,NA,NA,NA,NA,NA,918000,NA,NA,NA,NA,NA,6250
1998,19,70,SOUTHWEST,NA,NA,NA,NA,1007000,NA,NA,NA,NA,24000,NA,NA,NA,NA,NA,NA,NA,928000,NA,NA,NA,NA,NA,4140
1998,19,80,SOUTH CENTRAL,NA,NA,NA,NA,493000,NA,NA,NA,NA,18000,NA,NA,NA,NA,NA,NA,NA,496000,NA,NA,NA,NA,NA,4740
1998,19,90,SOUTHEAST,NA,NA,NA,NA,863000,NA,NA,NA,NA,14000,NA,NA,NA,NA,NA,NA,NA,759000,NA,NA,NA,NA,NA,12760
1998,20,10,NORTHWEST,NA,15600,NA,NA,500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190000,28000,NA,81000,NA,NA,NA,1150000
1998,20,20,WEST CENTRAL,NA,3000,NA,NA,254000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321000,16000,NA,24000,NA,NA,NA,1280000
1998,20,30,SOUTHWEST,NA,1000,NA,NA,900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560000,44000,NA,18000,NA,NA,NA,1750000
1998,20,40,NORTH CENTRAL,NA,NA,NA,NA,220000,NA,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,600000,217000,NA,29000,NA,NA,NA,1360000
1998,20,50,CENTRAL,NA,NA,NA,NA,98000,NA,NA,NA,NA,19000,NA,NA,NA,NA,NA,NA,580000,137000,NA,NA,NA,NA,NA,1680000
1998,20,60,SOUTH CENTRAL,NA,NA,NA,NA,330000,10300,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,532000,253000,NA,NA,NA,NA,NA,2420000
1998,20,70,NORTHEAST,NA,NA,NA,NA,380000,NA,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,252000,545000,NA,NA,NA,NA,NA,240000
1998,20,80,EAST CENTRAL,NA,NA,NA,NA,215000,NA,NA,NA,NA,12000,NA,NA,NA,NA,NA,NA,173000,635000,NA,NA,NA,NA,NA,265000
1998,20,90,SOUTHEAST,NA,NA,NA,NA,103000,6300,NA,NA,NA,15000,NA,NA,NA,NA,NA,NA,292000,675000,NA,NA,NA,NA,NA,555000
1998,20,98,"OTHER DISTRICTS, ALL COUNTIES",8000,400,NA,NA,NA,400,NA,NA,NA,22000,NA,NA,NA,NA,80000,NA,NA,NA,NA,28000,NA,NA,NA,NA
1998,21,10,PURCHASE,NA,NA,NA,NA,250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3200,331000,NA,NA,NA,NA,NA,167900
1998,21,20,MIDWESTERN,5500,NA,NA,NA,635500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5600,635000,NA,NA,NA,NA,NA,301700
1998,21,30,CENTRAL,NA,NA,NA,NA,240000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164500,NA,NA,NA,NA,NA,116500
1998,21,40,NORTHERN,NA,NA,NA,NA,24500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18500,NA,NA,NA,NA,NA,30400
1998,21,50,BLUEGRASS,NA,NA,NA,NA,110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55500,NA,NA,NA,NA,NA,99600
1998,21,60,EASTERN OR MOUNTAIN,NA,NA,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15500,NA,NA,NA,NA,NA,33900
1998,21,98,"OTHER DISTRICTS, ALL COUNTIES",2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA
1998,22,10,NORTHWEST,NA,NA,NA,NA,18000,17700,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,2000,50000,NA,NA,NA,NA,NA,11000
1998,22,20,NORTH CENTRAL,NA,NA,NA,NA,13000,25100,NA,NA,NA,NA,NA,NA,NA,10500,NA,NA,1500,28000,NA,NA,NA,NA,NA,2100
1998,22,30,NORTHEAST,NA,NA,NA,NA,385000,380000,NA,NA,NA,NA,NA,NA,NA,101000,NA,NA,59000,370000,NA,NA,NA,NA,NA,33000
1998,22,40,WEST CENTRAL,NA,NA,NA,NA,31000,1400,NA,NA,NA,NA,NA,NA,NA,3900,NA,NA,3000,25000,NA,NA,NA,NA,NA,5500
1998,22,50,CENTRAL,NA,NA,NA,NA,225000,110000,NA,NA,NA,NA,NA,NA,NA,123000,NA,NA,62000,490000,NA,NA,NA,NA,NA,35000
1998,22,60,EAST CENTRAL,NA,NA,NA,NA,10000,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,NA,NA,NA,NA,NA,900
1998,22,70,SOUTHWEST,NA,NA,NA,NA,6800,NA,NA,NA,NA,NA,NA,NA,NA,370000,NA,NA,2500,195000,NA,NA,NA,NA,NA,8000
1998,22,80,SOUTH CENTRAL,NA,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA,NA,NA,16000,NA,NA,NA,34000,NA,NA,NA,NA,NA,3500
1998,22,90,SOUTHEAST,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,NA,NA,NA,NA,NA,1000
1998,24,10,WESTERN,1200,NA,NA,NA,8400,NA,NA,NA,NA,3600,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,300
1998,24,20,NORTH CENTRAL,20900,NA,NA,NA,182400,NA,NA,NA,NA,3600,NA,NA,NA,NA,NA,NA,NA,89000,NA,NA,NA,NA,NA,52000
1998,24,30,UPPER EASTERN SHORE,21700,NA,NA,NA,160000,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,207800,NA,NA,NA,NA,NA,106000
1998,24,80,SOUTHERN,3000,NA,NA,NA,29100,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,33000,NA,NA,NA,NA,NA,19700
1998,24,90,LOWER EASTERN SHORE,8200,NA,NA,NA,90100,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,140000,NA,NA,NA,NA,NA,47000
1998,26,10,UPPER PENINSULA,5500,1800,NA,NA,21000,NA,NA,NA,NA,13000,NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600
1998,26,20,NORTHWEST,700,NA,NA,NA,45000,NA,NA,NA,NA,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5400
1998,26,30,NORTHEAST,3900,8000,NA,NA,37000,NA,NA,NA,NA,18000,NA,NA,3300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9500
1998,26,40,WEST CENTRAL,NA,NA,NA,NA,72000,NA,NA,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA,12000,NA,NA,NA,NA,NA,11500
1998,26,50,CENTRAL,1500,110000,NA,NA,245000,NA,NA,NA,NA,13000,NA,NA,15000,NA,NA,NA,NA,163000,26300,NA,NA,NA,NA,53000
1998,26,60,EAST CENTRAL,5800,450000,NA,NA,450000,NA,NA,NA,NA,19500,NA,NA,10000,NA,NA,NA,NA,395000,147000,NA,NA,NA,NA,160000
1998,26,70,SOUTHWEST,NA,6000,NA,NA,380000,NA,NA,NA,NA,8500,NA,NA,2000,NA,NA,NA,NA,235000,NA,NA,NA,NA,NA,44000
1998,26,80,SOUTH CENTRAL,700,5400,NA,NA,710000,NA,NA,NA,NA,15000,NA,NA,6500,NA,NA,NA,NA,625000,NA,NA,NA,NA,NA,175000
1998,26,90,SOUTHEAST,900,6000,NA,NA,340000,NA,NA,NA,NA,11000,NA,NA,3200,NA,NA,NA,NA,460000,3400,NA,NA,NA,NA,140000
1998,26,98,"OTHER DISTRICTS, ALL COUNTIES",1000,12800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,NA,NA,10000,300,NA,NA,NA,NA,NA
1998,27,10,NORTHWEST,342000,120000,NA,NA,209500,NA,27900,NA,NA,83800,NA,3400,32400,NA,10000,NA,NA,749600,297800,116700,NA,NA,NA,1420100
1998,27,20,NORTH CENTRAL,7700,9800,NA,NA,30500,NA,1700,NA,NA,20300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26200
1998,27,30,NORTHEAST,400,NA,NA,NA,600,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300
1998,27,40,WEST CENTRAL,38800,32500,NA,NA,1337800,NA,NA,NA,NA,47500,NA,NA,NA,NA,1700,NA,NA,1541200,108200,7500,2600,NA,NA,493700
1998,27,50,CENTRAL,27400,26200,NA,NA,1408800,NA,NA,NA,NA,82700,NA,26200,20600,NA,11100,NA,NA,965800,63800,3000,43900,NA,NA,34700
1998,27,60,EAST CENTRAL,3800,NA,NA,NA,220600,NA,NA,NA,NA,19100,NA,NA,NA,NA,5300,NA,NA,103100,NA,NA,NA,NA,NA,3800
1998,27,70,SOUTHWEST,4800,NA,NA,NA,1483900,NA,NA,NA,NA,18800,NA,3200,NA,NA,NA,NA,NA,1467700,3000,NA,6100,NA,NA,20200
1998,27,80,SOUTH CENTRAL,2400,NA,NA,NA,1580900,NA,NA,NA,NA,18700,NA,28500,3500,NA,NA,NA,NA,1416300,NA,NA,42800,NA,NA,8700
1998,27,90,SOUTHEAST,12700,NA,NA,NA,1027400,NA,NA,NA,NA,56100,NA,26000,NA,NA,NA,NA,NA,653000,NA,NA,35700,NA,NA,4600
1998,27,98,"OTHER DISTRICTS, ALL COUNTIES",NA,1500,NA,NA,NA,NA,400,NA,NA,NA,NA,700,25500,NA,1900,NA,NA,3300,200,2800,800,NA,NA,2700
1998,28,10,UPPER DELTA,NA,NA,NA,NA,71200,262300,NA,NA,NA,NA,NA,NA,NA,147200,NA,NA,6300,739000,NA,NA,NA,NA,NA,63000
1998,28,20,NORTH CENTRAL,NA,NA,NA,NA,76800,90300,NA,NA,NA,NA,NA,NA,NA,8300,NA,NA,NA,184000,NA,NA,NA,NA,NA,23300
1998,28,30,NORTHEAST,NA,NA,NA,NA,35500,20900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164600,NA,NA,NA,NA,NA,4500
1998,28,40,LOWER DELTA,NA,NA,NA,NA,182500,366300,NA,NA,NA,NA,NA,NA,NA,111900,NA,NA,22800,702300,NA,NA,NA,NA,NA,44000
1998,28,50,CENTRAL,NA,NA,NA,NA,54000,121100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61700,NA,NA,NA,NA,NA,4600
1998,28,60,EAST CENTRAL,NA,NA,NA,NA,69000,42600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137500,NA,NA,NA,NA,NA,9200
1998,28,70,SOUTHWEST,NA,NA,NA,NA,39000,33500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51000,NA,NA,NA,NA,NA,4500
1998,28,80,SOUTH CENTRAL,NA,NA,NA,NA,13200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3400,NA,NA,NA,NA,NA,3000
1998,28,90,SOUTHEAST AND COASTAL,NA,NA,NA,NA,8800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,NA,NA,NA,NA,NA,3900
1998,28,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,13000,NA,NA,NA,NA,NA,NA,NA,2600,NA,NA,10900,NA,NA,NA,NA,NA,NA,NA
1998,29,10,NORTHWEST,NA,NA,NA,NA,707500,NA,NA,NA,NA,4200,NA,NA,NA,NA,NA,NA,7900,1007300,NA,NA,NA,NA,NA,62100
1998,29,20,NORTH CENTRAL,NA,NA,NA,NA,265100,NA,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA,13900,726800,NA,NA,NA,NA,NA,122200
1998,29,30,NORTHEAST,NA,NA,NA,NA,404100,NA,NA,NA,NA,3500,NA,NA,NA,NA,NA,NA,63400,754300,NA,NA,NA,NA,NA,201200
1998,29,40,WEST,NA,NA,NA,NA,249600,NA,NA,NA,NA,1600,NA,NA,NA,NA,NA,NA,62900,584000,NA,NA,NA,NA,NA,161300
1998,29,50,CENTRAL,NA,NA,NA,NA,326600,NA,NA,NA,NA,2700,NA,NA,NA,NA,NA,NA,27900,525100,NA,NA,NA,NA,NA,160000
1998,29,60,EAST,NA,NA,NA,NA,225400,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,9600,295800,NA,NA,NA,NA,NA,129600
